"Age","TicketPrice2021Dollars","Sex","Pclass","Fare","Survived"
33,60800,"female","2",382.842450073787,"1"
33,61600,"female","2",387.879850732653,"1"
33,62400,"female","2",392.917251391519,"1"
33,63200,"female","2",397.954652050384,"1"
33,64000,"female","2",402.99205270925,"1"
33,64800,"female","2",408.029453368115,"1"
33,65600,"female","2",413.066854026981,"1"
33,66400,"female","2",418.104254685847,"1"
33,67200,"female","2",423.141655344712,"1"
33,68000,"female","2",428.179056003578,"1"
33,68800,"female","2",433.216456662444,"1"
33,69600,"female","2",438.253857321309,"1"
33,70400,"female","2",443.291257980175,"1"
33,71200,"female","2",448.32865863904,"1"
33,72000,"female","2",453.366059297906,"1"
33,72800,"female","2",458.403459956772,"1"
33,73600,"female","2",463.440860615637,"1"
33,74400,"female","2",468.478261274503,"1"
33,75200,"female","2",473.515661933369,"1"
33,76000,"female","2",478.553062592234,"1"
33,76800,"female","2",483.5904632511,"1"
33,77600,"female","2",488.627863909965,"1"
33,78400,"female","2",493.665264568831,"1"
33,79200,"female","2",498.702665227697,"1"
33,1,"female","3",0.00629675082358203,"0"
33,800,"female","3",5.03740065886562,"0"
33,1600,"female","3",10.0748013177312,"0"
33,2400,"female","3",15.1122019765969,"0"
33,3200,"female","3",20.1496026354625,"0"
33,4000,"female","3",25.1870032943281,"0"
33,4800,"female","3",30.2244039531937,"0"
33,5600,"female","3",35.2618046120594,"0"
33,6400,"female","3",40.299205270925,"0"
33,7200,"female","3",45.3366059297906,"0"
33,8000,"female","3",50.3740065886562,"0"
33,8800,"female","3",55.4114072475218,"0"
33,9600,"female","3",60.4488079063875,"0"
33,10400,"female","3",65.4862085652531,"0"
33,11200,"female","3",70.5236092241187,"0"
33,12000,"female","3",75.5610098829843,"0"
33,12800,"female","3",80.59841054185,"0"
33,13600,"female","3",85.6358112007156,"0"
33,14400,"female","3",90.6732118595812,"0"
33,15200,"female","3",95.7106125184468,"0"
33,16000,"female","3",100.748013177312,"0"
33,16800,"female","3",105.785413836178,"0"
33,17600,"female","3",110.822814495044,"0"
33,18400,"female","3",115.860215153909,"0"
33,19200,"female","3",120.897615812775,"0"
33,20000,"female","3",125.935016471641,"0"
33,20800,"female","3",130.972417130506,"0"
33,21600,"female","3",136.009817789372,"0"
33,22400,"female","3",141.047218448237,"0"
33,23200,"female","3",146.084619107103,"0"
33,24000,"female","3",151.122019765969,"0"
33,24800,"female","3",156.159420424834,"0"
33,25600,"female","3",161.1968210837,"0"
33,26400,"female","3",166.234221742566,"0"
33,27200,"female","3",171.271622401431,"0"
33,28000,"female","3",176.309023060297,"0"
33,28800,"female","3",181.346423719162,"0"
33,29600,"female","3",186.383824378028,"0"
33,30400,"female","3",191.421225036894,"0"
33,31200,"female","3",196.458625695759,"0"
33,32000,"female","3",201.496026354625,"0"
33,32800,"female","3",206.533427013491,"0"
33,33600,"female","3",211.570827672356,"0"
33,34400,"female","3",216.608228331222,"0"
33,35200,"female","3",221.645628990087,"0"
33,36000,"female","3",226.683029648953,"0"
33,36800,"female","3",231.720430307819,"0"
33,37600,"female","3",236.757830966684,"0"
33,38400,"female","3",241.79523162555,"0"
33,39200,"female","3",246.832632284415,"0"
33,40000,"female","3",251.870032943281,"0"
33,40800,"female","3",256.907433602147,"0"
33,41600,"female","3",261.944834261012,"0"
33,42400,"female","3",266.982234919878,"0"
33,43200,"female","3",272.019635578744,"0"
33,44000,"female","3",277.057036237609,"0"
33,44800,"female","3",282.094436896475,"0"
33,45600,"female","3",287.13183755534,"0"
33,46400,"female","3",292.169238214206,"0"
33,47200,"female","3",297.206638873072,"0"
33,48000,"female","3",302.244039531937,"0"
33,48800,"female","3",307.281440190803,"0"
33,49600,"female","3",312.318840849669,"0"
33,50400,"female","3",317.356241508534,"0"
33,51200,"female","3",322.3936421674,"0"
33,52000,"female","3",327.431042826265,"0"
33,52800,"female","3",332.468443485131,"0"
33,53600,"female","3",337.505844143997,"0"
33,54400,"female","3",342.543244802862,"0"
33,55200,"female","3",347.580645461728,"0"
33,56000,"female","3",352.618046120594,"0"
33,56800,"female","3",357.655446779459,"0"
33,57600,"female","3",362.692847438325,"0"
33,58400,"female","3",367.73024809719,"0"
33,59200,"female","3",372.767648756056,"0"
33,60000,"female","3",377.805049414922,"0"
33,60800,"female","3",382.842450073787,"0"
33,61600,"female","3",387.879850732653,"0"
33,62400,"female","3",392.917251391519,"0"
33,63200,"female","3",397.954652050384,"0"
33,64000,"female","3",402.99205270925,"0"
33,64800,"female","3",408.029453368115,"0"
33,65600,"female","3",413.066854026981,"0"
33,66400,"female","3",418.104254685847,"0"
33,67200,"female","3",423.141655344712,"0"
33,68000,"female","3",428.179056003578,"0"
33,68800,"female","3",433.216456662444,"0"
33,69600,"female","3",438.253857321309,"0"
33,70400,"female","3",443.291257980175,"0"
33,71200,"female","3",448.32865863904,"0"
33,72000,"female","3",453.366059297906,"0"
33,72800,"female","3",458.403459956772,"0"
33,73600,"female","3",463.440860615637,"0"
33,74400,"female","3",468.478261274503,"0"
33,75200,"female","3",473.515661933369,"0"
33,76000,"female","3",478.553062592234,"0"
33,76800,"female","3",483.5904632511,"0"
33,77600,"female","3",488.627863909965,"0"
33,78400,"female","3",493.665264568831,"0"
33,79200,"female","3",498.702665227697,"0"
34,1,"female","1",0.00629675082358203,"1"
34,800,"female","1",5.03740065886562,"1"
34,1600,"female","1",10.0748013177312,"1"
34,2400,"female","1",15.1122019765969,"1"
34,3200,"female","1",20.1496026354625,"1"
34,4000,"female","1",25.1870032943281,"1"
34,4800,"female","1",30.2244039531937,"1"
34,5600,"female","1",35.2618046120594,"1"
34,6400,"female","1",40.299205270925,"1"
34,7200,"female","1",45.3366059297906,"1"
34,8000,"female","1",50.3740065886562,"1"
34,8800,"female","1",55.4114072475218,"1"
34,9600,"female","1",60.4488079063875,"1"
34,10400,"female","1",65.4862085652531,"1"
34,11200,"female","1",70.5236092241187,"1"
34,12000,"female","1",75.5610098829843,"1"
34,12800,"female","1",80.59841054185,"1"
34,13600,"female","1",85.6358112007156,"1"
34,14400,"female","1",90.6732118595812,"1"
34,15200,"female","1",95.7106125184468,"1"
34,16000,"female","1",100.748013177312,"1"
34,16800,"female","1",105.785413836178,"1"
34,17600,"female","1",110.822814495044,"1"
34,18400,"female","1",115.860215153909,"1"
34,19200,"female","1",120.897615812775,"1"
34,20000,"female","1",125.935016471641,"1"
34,20800,"female","1",130.972417130506,"1"
34,21600,"female","1",136.009817789372,"1"
34,22400,"female","1",141.047218448237,"1"
34,23200,"female","1",146.084619107103,"1"
34,24000,"female","1",151.122019765969,"1"
34,24800,"female","1",156.159420424834,"1"
34,25600,"female","1",161.1968210837,"1"
34,26400,"female","1",166.234221742566,"1"
34,27200,"female","1",171.271622401431,"1"
34,28000,"female","1",176.309023060297,"1"
34,28800,"female","1",181.346423719162,"1"
34,29600,"female","1",186.383824378028,"1"
34,30400,"female","1",191.421225036894,"1"
34,31200,"female","1",196.458625695759,"1"
34,32000,"female","1",201.496026354625,"1"
34,32800,"female","1",206.533427013491,"1"
34,33600,"female","1",211.570827672356,"1"
34,34400,"female","1",216.608228331222,"1"
34,35200,"female","1",221.645628990087,"1"
34,36000,"female","1",226.683029648953,"1"
34,36800,"female","1",231.720430307819,"1"
34,37600,"female","1",236.757830966684,"1"
34,38400,"female","1",241.79523162555,"1"
34,39200,"female","1",246.832632284415,"1"
34,40000,"female","1",251.870032943281,"1"
34,40800,"female","1",256.907433602147,"1"
34,41600,"female","1",261.944834261012,"1"
34,42400,"female","1",266.982234919878,"1"
34,43200,"female","1",272.019635578744,"1"
34,44000,"female","1",277.057036237609,"1"
34,44800,"female","1",282.094436896475,"1"
34,45600,"female","1",287.13183755534,"1"
34,46400,"female","1",292.169238214206,"1"
34,47200,"female","1",297.206638873072,"1"
34,48000,"female","1",302.244039531937,"1"
34,48800,"female","1",307.281440190803,"1"
34,49600,"female","1",312.318840849669,"1"
34,50400,"female","1",317.356241508534,"1"
34,51200,"female","1",322.3936421674,"1"
34,52000,"female","1",327.431042826265,"1"
34,52800,"female","1",332.468443485131,"1"
34,53600,"female","1",337.505844143997,"1"
34,54400,"female","1",342.543244802862,"1"
34,55200,"female","1",347.580645461728,"1"
34,56000,"female","1",352.618046120594,"1"
34,56800,"female","1",357.655446779459,"1"
34,57600,"female","1",362.692847438325,"1"
34,58400,"female","1",367.73024809719,"1"
34,59200,"female","1",372.767648756056,"1"
34,60000,"female","1",377.805049414922,"1"
34,60800,"female","1",382.842450073787,"1"
34,61600,"female","1",387.879850732653,"1"
34,62400,"female","1",392.917251391519,"1"
34,63200,"female","1",397.954652050384,"1"
34,64000,"female","1",402.99205270925,"1"
34,64800,"female","1",408.029453368115,"1"
34,65600,"female","1",413.066854026981,"1"
34,66400,"female","1",418.104254685847,"1"
34,67200,"female","1",423.141655344712,"1"
34,68000,"female","1",428.179056003578,"1"
34,68800,"female","1",433.216456662444,"1"
34,69600,"female","1",438.253857321309,"1"
34,70400,"female","1",443.291257980175,"1"
34,71200,"female","1",448.32865863904,"1"
34,72000,"female","1",453.366059297906,"1"
34,72800,"female","1",458.403459956772,"1"
34,73600,"female","1",463.440860615637,"1"
34,74400,"female","1",468.478261274503,"1"
34,75200,"female","1",473.515661933369,"1"
34,76000,"female","1",478.553062592234,"1"
34,76800,"female","1",483.5904632511,"1"
34,77600,"female","1",488.627863909965,"1"
34,78400,"female","1",493.665264568831,"1"
34,79200,"female","1",498.702665227697,"1"
34,1,"female","2",0.00629675082358203,"1"
34,800,"female","2",5.03740065886562,"1"
34,1600,"female","2",10.0748013177312,"1"
34,2400,"female","2",15.1122019765969,"1"
34,3200,"female","2",20.1496026354625,"1"
34,4000,"female","2",25.1870032943281,"1"
34,4800,"female","2",30.2244039531937,"1"
34,5600,"female","2",35.2618046120594,"1"
34,6400,"female","2",40.299205270925,"1"
34,7200,"female","2",45.3366059297906,"1"
34,8000,"female","2",50.3740065886562,"1"
34,8800,"female","2",55.4114072475218,"1"
34,9600,"female","2",60.4488079063875,"1"
34,10400,"female","2",65.4862085652531,"1"
34,11200,"female","2",70.5236092241187,"1"
34,12000,"female","2",75.5610098829843,"1"
34,12800,"female","2",80.59841054185,"1"
34,13600,"female","2",85.6358112007156,"1"
34,14400,"female","2",90.6732118595812,"1"
34,15200,"female","2",95.7106125184468,"1"
34,16000,"female","2",100.748013177312,"1"
34,16800,"female","2",105.785413836178,"1"
34,17600,"female","2",110.822814495044,"1"
34,18400,"female","2",115.860215153909,"1"
34,19200,"female","2",120.897615812775,"1"
34,20000,"female","2",125.935016471641,"1"
34,20800,"female","2",130.972417130506,"1"
34,21600,"female","2",136.009817789372,"1"
34,22400,"female","2",141.047218448237,"1"
34,23200,"female","2",146.084619107103,"1"
34,24000,"female","2",151.122019765969,"1"
34,24800,"female","2",156.159420424834,"1"
34,25600,"female","2",161.1968210837,"1"
34,26400,"female","2",166.234221742566,"1"
34,27200,"female","2",171.271622401431,"1"
34,28000,"female","2",176.309023060297,"1"
34,28800,"female","2",181.346423719162,"1"
34,29600,"female","2",186.383824378028,"1"
34,30400,"female","2",191.421225036894,"1"
34,31200,"female","2",196.458625695759,"1"
34,32000,"female","2",201.496026354625,"1"
34,32800,"female","2",206.533427013491,"1"
34,33600,"female","2",211.570827672356,"1"
34,34400,"female","2",216.608228331222,"1"
34,35200,"female","2",221.645628990087,"1"
34,36000,"female","2",226.683029648953,"1"
34,36800,"female","2",231.720430307819,"1"
34,37600,"female","2",236.757830966684,"1"
34,38400,"female","2",241.79523162555,"1"
34,39200,"female","2",246.832632284415,"1"
34,40000,"female","2",251.870032943281,"1"
34,40800,"female","2",256.907433602147,"1"
34,41600,"female","2",261.944834261012,"1"
34,42400,"female","2",266.982234919878,"1"
34,43200,"female","2",272.019635578744,"1"
34,44000,"female","2",277.057036237609,"1"
34,44800,"female","2",282.094436896475,"1"
34,45600,"female","2",287.13183755534,"1"
34,46400,"female","2",292.169238214206,"1"
34,47200,"female","2",297.206638873072,"1"
34,48000,"female","2",302.244039531937,"1"
34,48800,"female","2",307.281440190803,"1"
34,49600,"female","2",312.318840849669,"1"
34,50400,"female","2",317.356241508534,"1"
34,51200,"female","2",322.3936421674,"1"
34,52000,"female","2",327.431042826265,"1"
34,52800,"female","2",332.468443485131,"1"
34,53600,"female","2",337.505844143997,"1"
34,54400,"female","2",342.543244802862,"1"
34,55200,"female","2",347.580645461728,"1"
34,56000,"female","2",352.618046120594,"1"
34,56800,"female","2",357.655446779459,"1"
34,57600,"female","2",362.692847438325,"1"
34,58400,"female","2",367.73024809719,"1"
34,59200,"female","2",372.767648756056,"1"
34,60000,"female","2",377.805049414922,"1"
34,60800,"female","2",382.842450073787,"1"
34,61600,"female","2",387.879850732653,"1"
34,62400,"female","2",392.917251391519,"1"
34,63200,"female","2",397.954652050384,"1"
34,64000,"female","2",402.99205270925,"1"
34,64800,"female","2",408.029453368115,"1"
34,65600,"female","2",413.066854026981,"1"
34,66400,"female","2",418.104254685847,"1"
34,67200,"female","2",423.141655344712,"1"
34,68000,"female","2",428.179056003578,"1"
34,68800,"female","2",433.216456662444,"1"
34,69600,"female","2",438.253857321309,"1"
34,70400,"female","2",443.291257980175,"1"
34,71200,"female","2",448.32865863904,"1"
34,72000,"female","2",453.366059297906,"1"
34,72800,"female","2",458.403459956772,"1"
34,73600,"female","2",463.440860615637,"1"
34,74400,"female","2",468.478261274503,"1"
34,75200,"female","2",473.515661933369,"1"
34,76000,"female","2",478.553062592234,"1"
34,76800,"female","2",483.5904632511,"1"
34,77600,"female","2",488.627863909965,"1"
34,78400,"female","2",493.665264568831,"1"
34,79200,"female","2",498.702665227697,"1"
34,1,"female","3",0.00629675082358203,"0"
34,800,"female","3",5.03740065886562,"0"
34,1600,"female","3",10.0748013177312,"0"
34,2400,"female","3",15.1122019765969,"0"
34,3200,"female","3",20.1496026354625,"0"
34,4000,"female","3",25.1870032943281,"0"
34,4800,"female","3",30.2244039531937,"0"
34,5600,"female","3",35.2618046120594,"0"
34,6400,"female","3",40.299205270925,"0"
34,7200,"female","3",45.3366059297906,"0"
34,8000,"female","3",50.3740065886562,"0"
34,8800,"female","3",55.4114072475218,"0"
34,9600,"female","3",60.4488079063875,"0"
34,10400,"female","3",65.4862085652531,"0"
34,11200,"female","3",70.5236092241187,"0"
34,12000,"female","3",75.5610098829843,"0"
34,12800,"female","3",80.59841054185,"0"
34,13600,"female","3",85.6358112007156,"0"
34,14400,"female","3",90.6732118595812,"0"
34,15200,"female","3",95.7106125184468,"0"
34,16000,"female","3",100.748013177312,"0"
34,16800,"female","3",105.785413836178,"0"
34,17600,"female","3",110.822814495044,"0"
34,18400,"female","3",115.860215153909,"0"
34,19200,"female","3",120.897615812775,"0"
34,20000,"female","3",125.935016471641,"0"
34,20800,"female","3",130.972417130506,"0"
34,21600,"female","3",136.009817789372,"0"
34,22400,"female","3",141.047218448237,"0"
34,23200,"female","3",146.084619107103,"0"
34,24000,"female","3",151.122019765969,"0"
34,24800,"female","3",156.159420424834,"0"
34,25600,"female","3",161.1968210837,"0"
34,26400,"female","3",166.234221742566,"0"
34,27200,"female","3",171.271622401431,"0"
34,28000,"female","3",176.309023060297,"0"
34,28800,"female","3",181.346423719162,"0"
34,29600,"female","3",186.383824378028,"0"
34,30400,"female","3",191.421225036894,"0"
34,31200,"female","3",196.458625695759,"0"
34,32000,"female","3",201.496026354625,"0"
34,32800,"female","3",206.533427013491,"0"
34,33600,"female","3",211.570827672356,"0"
34,34400,"female","3",216.608228331222,"0"
34,35200,"female","3",221.645628990087,"0"
34,36000,"female","3",226.683029648953,"0"
34,36800,"female","3",231.720430307819,"0"
34,37600,"female","3",236.757830966684,"0"
34,38400,"female","3",241.79523162555,"0"
34,39200,"female","3",246.832632284415,"0"
34,40000,"female","3",251.870032943281,"0"
34,40800,"female","3",256.907433602147,"0"
34,41600,"female","3",261.944834261012,"0"
34,42400,"female","3",266.982234919878,"0"
34,43200,"female","3",272.019635578744,"0"
34,44000,"female","3",277.057036237609,"0"
34,44800,"female","3",282.094436896475,"0"
34,45600,"female","3",287.13183755534,"0"
34,46400,"female","3",292.169238214206,"0"
34,47200,"female","3",297.206638873072,"0"
34,48000,"female","3",302.244039531937,"0"
34,48800,"female","3",307.281440190803,"0"
34,49600,"female","3",312.318840849669,"0"
34,50400,"female","3",317.356241508534,"0"
34,51200,"female","3",322.3936421674,"0"
34,52000,"female","3",327.431042826265,"0"
34,52800,"female","3",332.468443485131,"0"
34,53600,"female","3",337.505844143997,"0"
34,54400,"female","3",342.543244802862,"0"
34,55200,"female","3",347.580645461728,"0"
34,56000,"female","3",352.618046120594,"0"
34,56800,"female","3",357.655446779459,"0"
34,57600,"female","3",362.692847438325,"0"
34,58400,"female","3",367.73024809719,"0"
34,59200,"female","3",372.767648756056,"0"
34,60000,"female","3",377.805049414922,"0"
34,60800,"female","3",382.842450073787,"0"
34,61600,"female","3",387.879850732653,"0"
34,62400,"female","3",392.917251391519,"0"
34,63200,"female","3",397.954652050384,"0"
34,64000,"female","3",402.99205270925,"0"
34,64800,"female","3",408.029453368115,"0"
34,65600,"female","3",413.066854026981,"0"
34,66400,"female","3",418.104254685847,"0"
34,67200,"female","3",423.141655344712,"0"
34,68000,"female","3",428.179056003578,"0"
34,68800,"female","3",433.216456662444,"0"
34,69600,"female","3",438.253857321309,"0"
34,70400,"female","3",443.291257980175,"0"
34,71200,"female","3",448.32865863904,"0"
34,72000,"female","3",453.366059297906,"0"
34,72800,"female","3",458.403459956772,"0"
34,73600,"female","3",463.440860615637,"0"
34,74400,"female","3",468.478261274503,"0"
34,75200,"female","3",473.515661933369,"0"
34,76000,"female","3",478.553062592234,"0"
34,76800,"female","3",483.5904632511,"0"
34,77600,"female","3",488.627863909965,"0"
34,78400,"female","3",493.665264568831,"0"
34,79200,"female","3",498.702665227697,"0"
35,1,"female","1",0.00629675082358203,"1"
35,800,"female","1",5.03740065886562,"1"
35,1600,"female","1",10.0748013177312,"1"
35,2400,"female","1",15.1122019765969,"1"
35,3200,"female","1",20.1496026354625,"1"
35,4000,"female","1",25.1870032943281,"1"
35,4800,"female","1",30.2244039531937,"1"
35,5600,"female","1",35.2618046120594,"1"
35,6400,"female","1",40.299205270925,"1"
35,7200,"female","1",45.3366059297906,"1"
35,8000,"female","1",50.3740065886562,"1"
35,8800,"female","1",55.4114072475218,"1"
35,9600,"female","1",60.4488079063875,"1"
35,10400,"female","1",65.4862085652531,"1"
35,11200,"female","1",70.5236092241187,"1"
35,12000,"female","1",75.5610098829843,"1"
35,12800,"female","1",80.59841054185,"1"
35,13600,"female","1",85.6358112007156,"1"
35,14400,"female","1",90.6732118595812,"1"
35,15200,"female","1",95.7106125184468,"1"
35,16000,"female","1",100.748013177312,"1"
35,16800,"female","1",105.785413836178,"1"
35,17600,"female","1",110.822814495044,"1"
35,18400,"female","1",115.860215153909,"1"
35,19200,"female","1",120.897615812775,"1"
35,20000,"female","1",125.935016471641,"1"
35,20800,"female","1",130.972417130506,"1"
35,21600,"female","1",136.009817789372,"1"
35,22400,"female","1",141.047218448237,"1"
35,23200,"female","1",146.084619107103,"1"
35,24000,"female","1",151.122019765969,"1"
35,24800,"female","1",156.159420424834,"1"
35,25600,"female","1",161.1968210837,"1"
35,26400,"female","1",166.234221742566,"1"
35,27200,"female","1",171.271622401431,"1"
35,28000,"female","1",176.309023060297,"1"
35,28800,"female","1",181.346423719162,"1"
35,29600,"female","1",186.383824378028,"1"
35,30400,"female","1",191.421225036894,"1"
35,31200,"female","1",196.458625695759,"1"
35,32000,"female","1",201.496026354625,"1"
35,32800,"female","1",206.533427013491,"1"
35,33600,"female","1",211.570827672356,"1"
35,34400,"female","1",216.608228331222,"1"
35,35200,"female","1",221.645628990087,"1"
35,36000,"female","1",226.683029648953,"1"
35,36800,"female","1",231.720430307819,"1"
35,37600,"female","1",236.757830966684,"1"
35,38400,"female","1",241.79523162555,"1"
35,39200,"female","1",246.832632284415,"1"
35,40000,"female","1",251.870032943281,"1"
35,40800,"female","1",256.907433602147,"1"
35,41600,"female","1",261.944834261012,"1"
35,42400,"female","1",266.982234919878,"1"
35,43200,"female","1",272.019635578744,"1"
35,44000,"female","1",277.057036237609,"1"
35,44800,"female","1",282.094436896475,"1"
35,45600,"female","1",287.13183755534,"1"
35,46400,"female","1",292.169238214206,"1"
35,47200,"female","1",297.206638873072,"1"
35,48000,"female","1",302.244039531937,"1"
35,48800,"female","1",307.281440190803,"1"
35,49600,"female","1",312.318840849669,"1"
35,50400,"female","1",317.356241508534,"1"
35,51200,"female","1",322.3936421674,"1"
35,52000,"female","1",327.431042826265,"1"
35,52800,"female","1",332.468443485131,"1"
35,53600,"female","1",337.505844143997,"1"
35,54400,"female","1",342.543244802862,"1"
35,55200,"female","1",347.580645461728,"1"
35,56000,"female","1",352.618046120594,"1"
35,56800,"female","1",357.655446779459,"1"
35,57600,"female","1",362.692847438325,"1"
35,58400,"female","1",367.73024809719,"1"
35,59200,"female","1",372.767648756056,"1"
35,60000,"female","1",377.805049414922,"1"
35,60800,"female","1",382.842450073787,"1"
35,61600,"female","1",387.879850732653,"1"
35,62400,"female","1",392.917251391519,"1"
35,63200,"female","1",397.954652050384,"1"
35,64000,"female","1",402.99205270925,"1"
35,64800,"female","1",408.029453368115,"1"
35,65600,"female","1",413.066854026981,"1"
35,66400,"female","1",418.104254685847,"1"
35,67200,"female","1",423.141655344712,"1"
35,68000,"female","1",428.179056003578,"1"
35,68800,"female","1",433.216456662444,"1"
35,69600,"female","1",438.253857321309,"1"
35,70400,"female","1",443.291257980175,"1"
35,71200,"female","1",448.32865863904,"1"
35,72000,"female","1",453.366059297906,"1"
35,72800,"female","1",458.403459956772,"1"
35,73600,"female","1",463.440860615637,"1"
35,74400,"female","1",468.478261274503,"1"
35,75200,"female","1",473.515661933369,"1"
35,76000,"female","1",478.553062592234,"1"
35,76800,"female","1",483.5904632511,"1"
35,77600,"female","1",488.627863909965,"1"
35,78400,"female","1",493.665264568831,"1"
35,79200,"female","1",498.702665227697,"1"
35,1,"female","2",0.00629675082358203,"1"
35,800,"female","2",5.03740065886562,"1"
35,1600,"female","2",10.0748013177312,"1"
35,2400,"female","2",15.1122019765969,"1"
35,3200,"female","2",20.1496026354625,"1"
35,4000,"female","2",25.1870032943281,"1"
35,4800,"female","2",30.2244039531937,"1"
35,5600,"female","2",35.2618046120594,"1"
35,6400,"female","2",40.299205270925,"1"
35,7200,"female","2",45.3366059297906,"1"
35,8000,"female","2",50.3740065886562,"1"
35,8800,"female","2",55.4114072475218,"1"
35,9600,"female","2",60.4488079063875,"1"
35,10400,"female","2",65.4862085652531,"1"
35,11200,"female","2",70.5236092241187,"1"
35,12000,"female","2",75.5610098829843,"1"
35,12800,"female","2",80.59841054185,"1"
35,13600,"female","2",85.6358112007156,"1"
35,14400,"female","2",90.6732118595812,"1"
35,15200,"female","2",95.7106125184468,"1"
35,16000,"female","2",100.748013177312,"1"
35,16800,"female","2",105.785413836178,"1"
35,17600,"female","2",110.822814495044,"1"
35,18400,"female","2",115.860215153909,"1"
35,19200,"female","2",120.897615812775,"1"
35,20000,"female","2",125.935016471641,"1"
35,20800,"female","2",130.972417130506,"1"
35,21600,"female","2",136.009817789372,"1"
35,22400,"female","2",141.047218448237,"1"
35,23200,"female","2",146.084619107103,"1"
35,24000,"female","2",151.122019765969,"1"
35,24800,"female","2",156.159420424834,"1"
35,25600,"female","2",161.1968210837,"1"
35,26400,"female","2",166.234221742566,"1"
35,27200,"female","2",171.271622401431,"1"
35,28000,"female","2",176.309023060297,"1"
35,28800,"female","2",181.346423719162,"1"
35,29600,"female","2",186.383824378028,"1"
35,30400,"female","2",191.421225036894,"1"
35,31200,"female","2",196.458625695759,"1"
35,32000,"female","2",201.496026354625,"1"
35,32800,"female","2",206.533427013491,"1"
35,33600,"female","2",211.570827672356,"1"
35,34400,"female","2",216.608228331222,"1"
35,35200,"female","2",221.645628990087,"1"
35,36000,"female","2",226.683029648953,"1"
35,36800,"female","2",231.720430307819,"1"
35,37600,"female","2",236.757830966684,"1"
35,38400,"female","2",241.79523162555,"1"
35,39200,"female","2",246.832632284415,"1"
35,40000,"female","2",251.870032943281,"1"
35,40800,"female","2",256.907433602147,"1"
35,41600,"female","2",261.944834261012,"1"
35,42400,"female","2",266.982234919878,"1"
35,43200,"female","2",272.019635578744,"1"
35,44000,"female","2",277.057036237609,"1"
35,44800,"female","2",282.094436896475,"1"
35,45600,"female","2",287.13183755534,"1"
35,46400,"female","2",292.169238214206,"1"
35,47200,"female","2",297.206638873072,"1"
35,48000,"female","2",302.244039531937,"1"
35,48800,"female","2",307.281440190803,"1"
35,49600,"female","2",312.318840849669,"1"
35,50400,"female","2",317.356241508534,"1"
35,51200,"female","2",322.3936421674,"1"
35,52000,"female","2",327.431042826265,"1"
35,52800,"female","2",332.468443485131,"1"
35,53600,"female","2",337.505844143997,"1"
35,54400,"female","2",342.543244802862,"1"
35,55200,"female","2",347.580645461728,"1"
35,56000,"female","2",352.618046120594,"1"
35,56800,"female","2",357.655446779459,"1"
35,57600,"female","2",362.692847438325,"1"
35,58400,"female","2",367.73024809719,"1"
35,59200,"female","2",372.767648756056,"1"
35,60000,"female","2",377.805049414922,"1"
35,60800,"female","2",382.842450073787,"1"
35,61600,"female","2",387.879850732653,"1"
35,62400,"female","2",392.917251391519,"1"
35,63200,"female","2",397.954652050384,"1"
35,64000,"female","2",402.99205270925,"1"
35,64800,"female","2",408.029453368115,"1"
35,65600,"female","2",413.066854026981,"1"
35,66400,"female","2",418.104254685847,"1"
35,67200,"female","2",423.141655344712,"1"
35,68000,"female","2",428.179056003578,"1"
35,68800,"female","2",433.216456662444,"1"
35,69600,"female","2",438.253857321309,"1"
35,70400,"female","2",443.291257980175,"1"
35,71200,"female","2",448.32865863904,"1"
35,72000,"female","2",453.366059297906,"1"
35,72800,"female","2",458.403459956772,"1"
35,73600,"female","2",463.440860615637,"1"
35,74400,"female","2",468.478261274503,"1"
35,75200,"female","2",473.515661933369,"1"
35,76000,"female","2",478.553062592234,"1"
35,76800,"female","2",483.5904632511,"1"
35,77600,"female","2",488.627863909965,"1"
35,78400,"female","2",493.665264568831,"1"
35,79200,"female","2",498.702665227697,"1"
35,1,"female","3",0.00629675082358203,"0"
35,800,"female","3",5.03740065886562,"0"
35,1600,"female","3",10.0748013177312,"0"
35,2400,"female","3",15.1122019765969,"0"
35,3200,"female","3",20.1496026354625,"0"
35,4000,"female","3",25.1870032943281,"0"
35,4800,"female","3",30.2244039531937,"0"
35,5600,"female","3",35.2618046120594,"0"
35,6400,"female","3",40.299205270925,"0"
35,7200,"female","3",45.3366059297906,"0"
35,8000,"female","3",50.3740065886562,"0"
35,8800,"female","3",55.4114072475218,"0"
35,9600,"female","3",60.4488079063875,"0"
35,10400,"female","3",65.4862085652531,"0"
35,11200,"female","3",70.5236092241187,"0"
35,12000,"female","3",75.5610098829843,"0"
35,12800,"female","3",80.59841054185,"0"
35,13600,"female","3",85.6358112007156,"0"
35,14400,"female","3",90.6732118595812,"0"
35,15200,"female","3",95.7106125184468,"0"
35,16000,"female","3",100.748013177312,"0"
35,16800,"female","3",105.785413836178,"0"
35,17600,"female","3",110.822814495044,"0"
35,18400,"female","3",115.860215153909,"0"
35,19200,"female","3",120.897615812775,"0"
35,20000,"female","3",125.935016471641,"0"
35,20800,"female","3",130.972417130506,"0"
35,21600,"female","3",136.009817789372,"0"
35,22400,"female","3",141.047218448237,"0"
35,23200,"female","3",146.084619107103,"0"
35,24000,"female","3",151.122019765969,"0"
35,24800,"female","3",156.159420424834,"0"
35,25600,"female","3",161.1968210837,"0"
35,26400,"female","3",166.234221742566,"0"
35,27200,"female","3",171.271622401431,"0"
